city,agency,stop_id,stop_name,trip_count,route_count
Bengaluru (Bangalore),BMTC,23578,Apollo Hospital,824,102
Bengaluru (Bangalore),BMTC,23870,Apollo Hospital,848,111
Bengaluru (Bangalore),BMTC,29551,Appasandra,1,1
Bengaluru (Bangalore),BMTC,35452,Appasandra,2,1
Bengaluru (Bangalore),BMTC,29553,Aradeshanahalli,12,9
Bengaluru (Bangalore),BMTC,35450,Aradeshanahalli,11,7
Bengaluru (Bangalore),BMTC,23137,Aradeshanahalli Gate,278,40
Bengaluru (Bangalore),BMTC,23140,Aradeshanahalli Gate,289,36
Bengaluru (Bangalore),BMTC,23142,Arakere,5,3
Bengaluru (Bangalore),BMTC,23144,Arakere,2,1
Bengaluru (Bangalore),BMTC,29555,Arakere Byrapura,2,2
Bengaluru (Bangalore),BMTC,35448,Arakere Byrapura,6,4
Bengaluru (Bangalore),BMTC,23145,Arakere Gate,806,102
Bengaluru (Bangalore),BMTC,23147,Arakere Gate,802,108
Bengaluru (Bangalore),BMTC,39361,Arakere Gate,8,1
Bengaluru (Bangalore),BMTC,29557,Aralalusandra,4,2
Bengaluru (Bangalore),BMTC,35446,Aralalusandra,5,2
Bengaluru (Bangalore),BMTC,29558,Aralalusandra Cross,4,3
Bengaluru (Bangalore),BMTC,35445,Aralalusandra Cross,5,3
Bengaluru (Bangalore),BMTC,23810,Aralimara (PK Kalyana Mantapa ),133,25
Bengaluru (Bangalore),BMTC,23814,Aralimara (PK Kalyana Mantapa ),166,24
Bengaluru (Bangalore),BMTC,21654,Aralimara Industrial Area Rajajinagara,470,22
Bengaluru (Bangalore),BMTC,21655,Aralimara Industrial Area Rajajinagara,477,26
Bengaluru (Bangalore),BMTC,20609,Aralimara Sunkadakatte,36,8
Bengaluru (Bangalore),BMTC,29560,Aralimara Ullalu,22,3
Bengaluru (Bangalore),BMTC,35443,Aralimara Ullalu,22,3
Bengaluru (Bangalore),BMTC,23155,Aralimaradapalya,8,2
Bengaluru (Bangalore),BMTC,29561,Aralimaradapalya Cross,12,5
Bengaluru (Bangalore),BMTC,35442,Aralimaradapalya Cross,11,3
Bengaluru (Bangalore),BMTC,29562,Aralumallige,29,4
Bengaluru (Bangalore),BMTC,35441,Aralumallige,26,3
Bengaluru (Bangalore),BMTC,29563,Aralumallige Cross,1,1
Bengaluru (Bangalore),BMTC,23160,Arasanahalli,9,1
Bengaluru (Bangalore),BMTC,23161,Arasanahalli,9,2
Bengaluru (Bangalore),BMTC,23159,Arasanahalli,3,1
Bengaluru (Bangalore),BMTC,29565,Arathipalya,10,2
Bengaluru (Bangalore),BMTC,35438,Arathipalya,15,6
Bengaluru (Bangalore),BMTC,23166,Aravinda Limited,165,23
Bengaluru (Bangalore),BMTC,23889,Aravinda Limited,141,15
Bengaluru (Bangalore),BMTC,29567,Arch Railway Gollahalli,57,22
Bengaluru (Bangalore),BMTC,35436,Arch Railway Gollahalli,61,19
Bengaluru (Bangalore),BMTC,29568,Archakara Badavane,13,4
Bengaluru (Bangalore),BMTC,35435,Archakara Badavane,14,5
Bengaluru (Bangalore),BMTC,29569,Are Bannimangala,10,5
Bengaluru (Bangalore),BMTC,35434,Are Bannimangala,17,7
Bengaluru (Bangalore),BMTC,39099,Are bannimangala Cross,1,1
Bengaluru (Bangalore),BMTC,21656,Arebic College,485,59
Bengaluru (Bangalore),BMTC,21657,Arebic College,50,9
Bengaluru (Bangalore),BMTC,23171,Arebommanahalli T Begur,1,1
Bengaluru (Bangalore),BMTC,23173,Arehalli,64,12
Bengaluru (Bangalore),BMTC,23175,Arehalli,70,12
Bengaluru (Bangalore),BMTC,23176,Arehalli,1,1
Bengaluru (Bangalore),BMTC,21659,Arehalli,527,40
Bengaluru (Bangalore),BMTC,21661,Arehalli,565,43
Bengaluru (Bangalore),BMTC,21658,Arehalli,6,3
Bengaluru (Bangalore),BMTC,21660,Arehalli,6,4
Bengaluru (Bangalore),BMTC,39492,Arehalli Arch,4,1
Bengaluru (Bangalore),BMTC,21662,Arehalli Cross,61,22
Bengaluru (Bangalore),BMTC,21663,Arehalli Cross,66,22
Bengaluru (Bangalore),BMTC,29570,Arenur,2,1
Bengaluru (Bangalore),BMTC,35433,Arenur,3,1
Bengaluru (Bangalore),BMTC,21664,Arishinakunte,613,100
Bengaluru (Bangalore),BMTC,29571,Arishinakunte,643,105
Bengaluru (Bangalore),BMTC,35680,Arishinakunte,34,2
Bengaluru (Bangalore),BMTC,35679,Arishinakunte,38,3
Bengaluru (Bangalore),BMTC,38573,Arishinakunte  Toll,80,5
Bengaluru (Bangalore),BMTC,40529,Arishinakunte Toll (Vajra),29,1
Bengaluru (Bangalore),BMTC,29572,Arivesandra,16,5
Bengaluru (Bangalore),BMTC,35677,Arivesandra,10,3
Bengaluru (Bangalore),BMTC,39661,Arjun bettahalli,12,1
Bengaluru (Bangalore),BMTC,36501,Army Public School Kamaraja Road,23,11
Bengaluru (Bangalore),BMTC,29574,Arogya Dhama,1,1
Bengaluru (Bangalore),BMTC,35675,Arogya Dhama,1,1
Bengaluru (Bangalore),BMTC,29576,Art Of Living Ravishankar Ashram,301,80
Bengaluru (Bangalore),BMTC,35673,Art Of Living Ravishankar Ashram,283,73
Bengaluru (Bangalore),BMTC,29575,Art of Living (Kanakapura Road),281,72
Bengaluru (Bangalore),BMTC,35674,Art of Living (Kanakapura Road),297,78
Bengaluru (Bangalore),BMTC,39585,Art of Living Sri Ravishankar Ashram,33,2
Bengaluru (Bangalore),BMTC,39626,Asha Nandagokula Badavane,14,9
Bengaluru (Bangalore),BMTC,39627,Asha Nandagokula Badavane,14,8
Bengaluru (Bangalore),BMTC,21457,Ashoka Pillar,207,31
Bengaluru (Bangalore),BMTC,21458,Ashoka Pillar,344,39
Bengaluru (Bangalore),BMTC,23759,Ashoka Pillar,137,12
Bengaluru (Bangalore),BMTC,38758,Ashoka Polytechnic,6,2
Bengaluru (Bangalore),BMTC,38759,Ashoka Polytechnic,6,1
Bengaluru (Bangalore),BMTC,29578,Ashokanagara,4,1
Bengaluru (Bangalore),BMTC,23193,Ashraya Badavane,10,2
Bengaluru (Bangalore),BMTC,21666,Ashwath Nagara,571,59
Bengaluru (Bangalore),BMTC,21667,Ashwath Nagara,556,58
Bengaluru (Bangalore),BMTC,21668,Ashwath Nagara Cross,19,5
Bengaluru (Bangalore),BMTC,21669,Ashwath Nagara Cross,23,10
Bengaluru (Bangalore),BMTC,29580,Ashwathkatte Kodihalli,5,3
Bengaluru (Bangalore),BMTC,35670,Ashwathkatte Kodihalli,9,5
Bengaluru (Bangalore),BMTC,23196,Ashwathkatte Manorayanapalya,6,2
Bengaluru (Bangalore),BMTC,23347,Ashwathkatte Manorayanapalya,51,6
Bengaluru (Bangalore),BMTC,20610,Ashwathnagara,5,2
Bengaluru (Bangalore),BMTC,23198,Ashwathnagara,1,1
Bengaluru (Bangalore),BMTC,36066,Asian Paints Dabaspet,16,1
Bengaluru (Bangalore),BMTC,36556,Aspire bee School,6,3
Bengaluru (Bangalore),BMTC,23201,Athimagere Gate,4,1
Bengaluru (Bangalore),BMTC,29585,Attibele,46,18
Bengaluru (Bangalore),BMTC,21670,Attibele Bus Stand,626,24
Bengaluru (Bangalore),BMTC,21671,Attibele Bus Stand,96,25
Bengaluru (Bangalore),BMTC,21672,Attibele Bus Stand,171,27
Bengaluru (Bangalore),BMTC,21673,Attibele Bus Stand,666,27
Bengaluru (Bangalore),BMTC,31853,Attibele Bus Stand,75,17
Bengaluru (Bangalore),BMTC,29586,Attibele Sulibele,68,6
Bengaluru (Bangalore),BMTC,35665,Attibele Sulibele,68,5
Bengaluru (Bangalore),BMTC,20613,Attiguppe,880,79
Bengaluru (Bangalore),BMTC,21674,Attiguppe,1,1
Bengaluru (Bangalore),BMTC,23208,Attiguppe,5,2
Bengaluru (Bangalore),BMTC,35427,Attiguppe,900,84
Bengaluru (Bangalore),BMTC,39950,Attiguppe Cross,16,2
Bengaluru (Bangalore),BMTC,39951,Attiguppe Cross,12,2
Bengaluru (Bangalore),BMTC,39679,Attiguppe Metro Station,953,86
Bengaluru (Bangalore),BMTC,29587,Attivatta,3,2
Bengaluru (Bangalore),BMTC,31854,Attivatta Gate,21,7
Bengaluru (Bangalore),BMTC,35663,Attivatta Gate,20,6
Bengaluru (Bangalore),BMTC,23211,Atturu,14,4
Bengaluru (Bangalore),BMTC,23214,Atturu,14,5
Bengaluru (Bangalore),BMTC,23212,Atturu,17,4
Bengaluru (Bangalore),BMTC,23213,Atturu,17,5
Bengaluru (Bangalore),BMTC,21675,Atturu Layout,638,41
Bengaluru (Bangalore),BMTC,21676,Atturu Layout,641,43
Bengaluru (Bangalore),BMTC,38903,Atturu Layout,2,2
Bengaluru (Bangalore),BMTC,38904,Atturu Layout,1,1
Bengaluru (Bangalore),BMTC,29590,Atturu Layout Vegetable Market,20,7
Bengaluru (Bangalore),BMTC,35662,Atturu Layout Vegetable Market,20,6
Bengaluru (Bangalore),BMTC,21677,Austin Town,82,8
Bengaluru (Bangalore),BMTC,23672,Austin Town,281,24
Bengaluru (Bangalore),BMTC,29591,Austin Town,197,14
Bengaluru (Bangalore),BMTC,28061,Auto Gas/Royal School,268,17
Bengaluru (Bangalore),BMTC,23216,Avadadenahalli Gate,252,28
Bengaluru (Bangalore),BMTC,23840,Avadadenahalli Gate,216,22
Bengaluru (Bangalore),BMTC,23217,Avalahalli,305,62
Bengaluru (Bangalore),BMTC,23220,Avalahalli,333,71
Bengaluru (Bangalore),BMTC,21679,Avalahalli,197,31
Bengaluru (Bangalore),BMTC,21682,Avalahalli,194,31
Bengaluru (Bangalore),BMTC,21684,Avalahalli BDA Layout,19,1
Bengaluru (Bangalore),BMTC,29592,Avalahalli BDA Layout,16,7
Bengaluru (Bangalore),BMTC,35661,Avalahalli BDA Layout,18,8
Bengaluru (Bangalore),BMTC,21685,Avalahalli BDA Park Girinagara,9,2
Bengaluru (Bangalore),BMTC,21686,Avalahalli BDA Park Girinagara,78,5
Bengaluru (Bangalore),BMTC,35660,Avalahalli Electronic City,1,1
Bengaluru (Bangalore),BMTC,21680,Avalahalli Hosakote,469,101
Bengaluru (Bangalore),BMTC,23219,Avalahalli Hosakote,477,97
Bengaluru (Bangalore),BMTC,23221,Avalahalli Hosakote,31,11
Bengaluru (Bangalore),BMTC,29594,Avalahalli New BDA Layout,9,2
Bengaluru (Bangalore),BMTC,35659,Avalahalli New BDA Layout,10,3
Bengaluru (Bangalore),BMTC,40532,Avalahalli Park,305,60
Bengaluru (Bangalore),BMTC,40533,Avalahalli Park,342,75
Bengaluru (Bangalore),BMTC,39402,Avalakuppe,2,1
Bengaluru (Bangalore),BMTC,39401,Avalakuppe,2,1
Bengaluru (Bangalore),BMTC,29596,Avalakuppe Cross,4,3
Bengaluru (Bangalore),BMTC,35657,Avalakuppe Cross,4,3
Bengaluru (Bangalore),BMTC,29598,Avaragere,4,3
Bengaluru (Bangalore),BMTC,35655,Avaragere,4,3
Bengaluru (Bangalore),BMTC,29599,Avaragere Cross,13,8
Bengaluru (Bangalore),BMTC,35654,Avaragere Cross,12,6
Bengaluru (Bangalore),BMTC,35653,Avarehalli,2,1
Bengaluru (Bangalore),BMTC,29601,Avasarala Factory Kanakapura Road,6,4
Bengaluru (Bangalore),BMTC,35652,Avasarala Factory Kanakapura Road,7,4
Bengaluru (Bangalore),BMTC,29602,Avathi,64,4
Bengaluru (Bangalore),BMTC,35651,Avathi,60,4
Bengaluru (Bangalore),BMTC,37671,Avathi,2,2
Bengaluru (Bangalore),BMTC,37672,Avathi,1,1
Bengaluru (Bangalore),BMTC,29603,Averahalli,5,1
Bengaluru (Bangalore),BMTC,35650,Averahalli,6,2
Bengaluru (Bangalore),BMTC,29606,Averahalli Cross,13,5
Bengaluru (Bangalore),BMTC,31856,Averahalli Cross,10,3
Bengaluru (Bangalore),BMTC,31855,Averahalli Cross,25,7
Bengaluru (Bangalore),BMTC,35649,Averahalli Cross,27,8
Bengaluru (Bangalore),BMTC,23235,Avinash Petrol Bunk,240,22
Bengaluru (Bangalore),BMTC,23238,Ayyappa Nagara  Sadaramangala,17,7
Bengaluru (Bangalore),BMTC,35070,Ayyappa Nagara Muneshwara Temple Sadaramangala,15,6
Bengaluru (Bangalore),BMTC,35307,Ayyappa Nagara Muneshwara Temple Sadaramangala,19,5
Bengaluru (Bangalore),BMTC,24258,Ayyappa Nagara Sadaramangala,17,5
Bengaluru (Bangalore),BMTC,23240,Ayyappa School Kereguddadahalli,4,1
Bengaluru (Bangalore),BMTC,29659,Ayyappa Temple (Subbayyanapalya),298,28
Bengaluru (Bangalore),BMTC,36254,Ayyappa Temple (Subbayyanapalya),394,41
Bengaluru (Bangalore),BMTC,21688,Ayyappa Temple Jalahalli Cross,417,37
Bengaluru (Bangalore),BMTC,21689,Ayyappa Temple Jalahalli Cross,337,36
Bengaluru (Bangalore),BMTC,35646,Ayyappaswamy Temple Madivala,754,93
Bengaluru (Bangalore),BMTC,29612,Aziz Palya,3,1
Bengaluru (Bangalore),BMTC,35645,Aziz Palya,3,1
Bengaluru (Bangalore),BMTC,23246,B Channasandra,22,9
Bengaluru (Bangalore),BMTC,23247,B Channasandra,5,1
Bengaluru (Bangalore),BMTC,23248,B Channasandra,23,6
Bengaluru (Bangalore),BMTC,20614,B Channasandra Bridge(Ramamurthy Nagara Ring Road),921,88
Bengaluru (Bangalore),BMTC,21459,B Channasandra Bridge(Ramamurthy Nagara Ring Road),182,10
Bengaluru (Bangalore),BMTC,21692,B Channasandra Bridge(Ramamurthy Nagara Ring Road),228,12
Bengaluru (Bangalore),BMTC,21694,B Channasandra Bridge(Ramamurthy Nagara Ring Road),90,8
Bengaluru (Bangalore),BMTC,21695,B Channasandra Bridge(Ramamurthy Nagara Ring Road),446,28
Bengaluru (Bangalore),BMTC,22651,B Channasandra Bridge(Ramamurthy Nagara Ring Road),907,92
Bengaluru (Bangalore),BMTC,37623,B Channasandra Bridge(Ramamurthy Nagara Ring Road),22,9
Bengaluru (Bangalore),BMTC,29613,B Hosur Circle,2,2
Bengaluru (Bangalore),BMTC,35644,B Hosur Circle,2,2
Bengaluru (Bangalore),BMTC,29614,B Hosur Water Tank,1,1
Bengaluru (Bangalore),BMTC,39628,B K Nagara Cross,70,9
Bengaluru (Bangalore),BMTC,39629,B K Nagara Cross,36,10
Bengaluru (Bangalore),BMTC,29615,B Marenahalli,35,3
Bengaluru (Bangalore),BMTC,35642,B Marenahalli,35,3
Bengaluru (Bangalore),BMTC,37948,B Marenahalli,6,4
Bengaluru (Bangalore),BMTC,39206,B Marenahalli,7,4
Bengaluru (Bangalore),BMTC,29616,B Nagasandra,4,1
Bengaluru (Bangalore),BMTC,35641,B Nagasandra,3,1
Bengaluru (Bangalore),BMTC,21696,B Narayanapura,322,104
Bengaluru (Bangalore),BMTC,21697,B Narayanapura,289,91
Bengaluru (Bangalore),BMTC,20615,B Narayanapura Ring Road,927,73
Bengaluru (Bangalore),BMTC,20616,B Narayanapura Ring Road,921,78
Bengaluru (Bangalore),BMTC,29617,B Palya Razakapalya,3,2
Bengaluru (Bangalore),BMTC,35640,B Palya Razakapalya,3,2
Bengaluru (Bangalore),BMTC,31927,BCC Layout,14,4
Bengaluru (Bangalore),BMTC,29805,BCC Layout Cross,11,4
Bengaluru (Bangalore),BMTC,40440,BCC Layout Cross,801,69
Bengaluru (Bangalore),BMTC,29807,BCMC Layout Raghuvanahalli,4,3
Bengaluru (Bangalore),BMTC,31928,BCMC Layout Raghuvanahalli,3,3
Bengaluru (Bangalore),BMTC,23373,BDA Complex Banashankari 2nd Stage,16,4
Bengaluru (Bangalore),BMTC,24341,BDA Complex Banashankari 2nd Stage,16,4
Bengaluru (Bangalore),BMTC,29809,BDA Complex Cross Nagarabhavi,436,28
Bengaluru (Bangalore),BMTC,31929,BDA Complex Cross Nagarabhavi,267,25
Bengaluru (Bangalore),BMTC,29811,BDA Complex HBR Layout,2,2
Bengaluru (Bangalore),BMTC,31930,BDA Complex HBR Layout,2,2
Bengaluru (Bangalore),BMTC,23716,BDA Complex HSR Layout,72,9
Bengaluru (Bangalore),BMTC,23925,BDA Complex HSR Layout,52,9
Bengaluru (Bangalore),BMTC,21730,BDA Complex Koramangala,320,36
Bengaluru (Bangalore),BMTC,21731,BDA Complex Koramangala,360,36
Bengaluru (Bangalore),BMTC,29813,BDA Complex Nagarabhavi,1,1
Bengaluru (Bangalore),BMTC,35397,BDA Complex Nagarabhavi,596,37
Bengaluru (Bangalore),BMTC,35404,BDA Complex Nagarabhavi,574,38
Bengaluru (Bangalore),BMTC,31932,BDA Park Bande Maramma Temple,6,3
Bengaluru (Bangalore),BMTC,29820,BDS Nagara,13,4
Bengaluru (Bangalore),BMTC,31934,BDS Nagara,14,5
Bengaluru (Bangalore),BMTC,20636,BEL Circle,609,83
Bengaluru (Bangalore),BMTC,20637,BEL Circle,1453,162
Bengaluru (Bangalore),BMTC,21463,BEL Circle,105,10
Bengaluru (Bangalore),BMTC,21464,BEL Circle,411,39
Bengaluru (Bangalore),BMTC,21734,BEL Circle,440,43
Bengaluru (Bangalore),BMTC,29841,BEL Circle,141,16
Bengaluru (Bangalore),BMTC,21735,BEL Factory,39,18
Bengaluru (Bangalore),BMTC,21736,BEL Hospital,407,27
Bengaluru (Bangalore),BMTC,21737,BEL Hospital,419,28
Bengaluru (Bangalore),BMTC,29843,BEL Layout Dasanapura,1,1
Bengaluru (Bangalore),BMTC,31946,BEL Layout Dasanapura,7,3
Bengaluru (Bangalore),BMTC,31947,BEL Market,480,63
Bengaluru (Bangalore),BMTC,35683,BEL Market 1,408,68
Bengaluru (Bangalore),BMTC,29870,BEML Complex,263,19
Bengaluru (Bangalore),BMTC,31960,BEML Complex,274,28
Bengaluru (Bangalore),BMTC,36497,BEML Factory,18,13
Bengaluru (Bangalore),BMTC,21743,BEML Gate,112,31
Bengaluru (Bangalore),BMTC,24153,BEML Gate,176,35
Bengaluru (Bangalore),BMTC,35925,BEML Layout 5th Stage,49,8
Bengaluru (Bangalore),BMTC,39073,BEML Layout 5th Stage,26,4
Bengaluru (Bangalore),BMTC,29871,BEML Layout 5th stage,804,48
Bengaluru (Bangalore),BMTC,20640,BEML Layout Gate,574,25
Bengaluru (Bangalore),BMTC,20641,BEML Layout Gate,593,24
Bengaluru (Bangalore),BMTC,24062,BEML Layout Kamalanagara,139,9
Bengaluru (Bangalore),BMTC,38830,BEML Layout Mylasandra 7th Stage,12,2
Bengaluru (Bangalore),BMTC,38831,BEML Layout Mylasandra 7th Stage,13,2
Bengaluru (Bangalore),BMTC,38001,BGS College /SJCIT Chikkaballapura( SJC Institute),41,1
Bengaluru (Bangalore),BMTC,29953,BGS College Gate Devagere,28,7
Bengaluru (Bangalore),BMTC,32007,BGS College Gate Devagere,29,8
Bengaluru (Bangalore),BMTC,38000,BGS College/SJCIT Chikkaballapura( SJC Institute),79,2
Bengaluru (Bangalore),BMTC,29956,BGS Health City,2,1
Bengaluru (Bangalore),BMTC,21753,BGS Health City Gate Abhiman Studio,491,15
Bengaluru (Bangalore),BMTC,21754,BGS Health City Gate Abhiman Studio,463,16
Bengaluru (Bangalore),BMTC,32009,BGS International Residential School,2,2
Bengaluru (Bangalore),BMTC,20658,BGS PU College Thotagere,40,18
Bengaluru (Bangalore),BMTC,29959,BGS PU College Thotagere,40,17
Bengaluru (Bangalore),BMTC,29961,BGS School Banandur,5,5
Bengaluru (Bangalore),BMTC,32010,BGS School Banandur,6,5
Bengaluru (Bangalore),BMTC,20662,BHEL,476,58
Bengaluru (Bangalore),BMTC,20663,BHEL,282,29
Bengaluru (Bangalore),BMTC,23997,BHEL,202,32
Bengaluru (Bangalore),BMTC,20661,BHEL,1355,235
Bengaluru (Bangalore),BMTC,20664,BHEL,1339,202
Bengaluru (Bangalore),BMTC,32037,BHEL Layout,24,5
Bengaluru (Bangalore),BMTC,30018,BHEL Layout Cross,14,5
Bengaluru (Bangalore),BMTC,32038,BHEL Layout Cross,12,3
Bengaluru (Bangalore),BMTC,32039,BHEL Layout Cross,10,4
Bengaluru (Bangalore),BMTC,32040,BHEL Layout Maramma Temple,13,3
Bengaluru (Bangalore),BMTC,30022,BHEL Layout Water Tank,12,4
Bengaluru (Bangalore),BMTC,32041,BHEL Layout Water Tank,4,2
Bengaluru (Bangalore),BMTC,38881,BHOGA NANDISWARA TEMPLE,3,3
Bengaluru (Bangalore),BMTC,32073,BIES Kuduregere,45,4
Bengaluru (Bangalore),BMTC,30131,BK Circle,216,17
Bengaluru (Bangalore),BMTC,32100,BK Circle,45,20
Bengaluru (Bangalore),BMTC,35060,BK Circle,227,23
Bengaluru (Bangalore),BMTC,30136,BME-1 NICE Road,7,4
Bengaluru (Bangalore),BMTC,32101,BME-1 NICE Road,7,4
Bengaluru (Bangalore),BMTC,30138,BME-2 NICE Road,7,4
Bengaluru (Bangalore),BMTC,32102,BME-2 NICE Road,7,4
Bengaluru (Bangalore),BMTC,30147,BMTC Training Centre,35,10
Bengaluru (Bangalore),BMTC,32105,BMTC Training Centre,44,11
Bengaluru (Bangalore),BMTC,30148,BN Bachegowda Badavane,4,1
Bengaluru (Bangalore),BMTC,30150,BN Bachegowda Badavane Colony,5,4
Bengaluru (Bangalore),BMTC,32106,BN Bachegowda Badavane Colony,21,15
Bengaluru (Bangalore),BMTC,38508,BOB Colony,88,3
Bengaluru (Bangalore),BMTC,30189,BP Indian School Nelamangala,17,13
Bengaluru (Bangalore),BMTC,32126,BP Indian School Nelamangala,14,13
Bengaluru (Bangalore),BMTC,35109,BPL,769,98
Bengaluru (Bangalore),BMTC,35232,BPL,791,106
Bengaluru (Bangalore),BMTC,20680,BPL,785,123
Bengaluru (Bangalore),BMTC,20681,BPL,781,118
Bengaluru (Bangalore),BMTC,37197,BPL,50,4
Bengaluru (Bangalore),BMTC,40644,BRDM,2,1
Bengaluru (Bangalore),BMTC,21785,BRV Talkies Cubbon Road,166,27
Bengaluru (Bangalore),BMTC,30209,BRV Talkies Cubbon Road,297,42
Bengaluru (Bangalore),BMTC,30211,BSF Yelahanka,3,3
Bengaluru (Bangalore),BMTC,32135,BSF Yelahanka,1,1
Bengaluru (Bangalore),BMTC,21786,BTL College,856,110
Bengaluru (Bangalore),BMTC,21787,BTL College,918,122
Bengaluru (Bangalore),BMTC,39774,BTM 4th Stage Circle,32,2
Bengaluru (Bangalore),BMTC,39775,BTM 4th Stage Circle,32,2
Bengaluru (Bangalore),BMTC,22869,BTM Layout 12th Main 7th Cross,14,6
Bengaluru (Bangalore),BMTC,22873,BTM Layout 12th Main 7th Cross,11,4
Bengaluru (Bangalore),BMTC,20571,BTM Layout 16th Main,989,78
Bengaluru (Bangalore),BMTC,20572,BTM Layout 16th Main,966,71
Bengaluru (Bangalore),BMTC,31345,BTM Layout 16th Main,14,6
Bengaluru (Bangalore),BMTC,22881,BTM Layout 16th Main Hopcoms,7,2
Bengaluru (Bangalore),BMTC,22884,BTM Layout 16th Main Hopcoms,8,2
Bengaluru (Bangalore),BMTC,39479,BTM Layout 4th Phase (ELC RTO Office),7,1
Bengaluru (Bangalore),BMTC,39766,BTM Layout 4th Phase (ELC RTO Office),32,2
Bengaluru (Bangalore),BMTC,39767,BTM Layout 4th Phase (ELC RTO Office),32,2
Bengaluru (Bangalore),BMTC,39701,BTM Layout 4th Stage Stadium,19,2
Bengaluru (Bangalore),BMTC,20688,BTM Layout Water Tank,988,78
Bengaluru (Bangalore),BMTC,20689,BTM Layout Water Tank,984,78
Bengaluru (Bangalore),BMTC,23327,BTR Garden,54,11
Bengaluru (Bangalore),BMTC,23329,BTR Garden,56,10
Bengaluru (Bangalore),BMTC,23989,BTS Layout Basaveshwaranagara,22,3
Bengaluru (Bangalore),BMTC,24291,BTS Layout Basaveshwaranagara,22,3
Bengaluru (Bangalore),BMTC,20646,BUC ADM Block,413,31
Bengaluru (Bangalore),BMTC,35428,BUC ADM Block,413,30
Bengaluru (Bangalore),BMTC,20650,BUC Ladies Hostel,413,30
Bengaluru (Bangalore),BMTC,20651,BUC Ladies Hostel,413,31
Bengaluru (Bangalore),BMTC,20652,BUC Library,413,31
Bengaluru (Bangalore),BMTC,24363,BUC Library,413,30
Bengaluru (Bangalore),BMTC,20655,BUC Quarters,212,18
Bengaluru (Bangalore),BMTC,20690,BWSSB Quarters Nayandahalli,1169,188
Bengaluru (Bangalore),BMTC,20691,BWSSB Quarters Nayandahalli,1185,216
Bengaluru (Bangalore),BMTC,39366,BWSSB Quaters Harohalli,37,6
Bengaluru (Bangalore),BMTC,39367,BWSSB Quaters Harohalli,37,6
Bengaluru (Bangalore),BMTC,30241,BWSSB Tavarekere,100,18
Bengaluru (Bangalore),BMTC,32150,BWSSB Tavarekere,100,17
Bengaluru (Bangalore),BMTC,27826,Babasabarapalya Railway Bridge,5,3
Bengaluru (Bangalore),BMTC,31403,Babasabarapalya Railway Bridge,4,3
Bengaluru (Bangalore),BMTC,29619,Babasahebarapalya,4,3
Bengaluru (Bangalore),BMTC,20617,Babusabpalya,1099,109
Bengaluru (Bangalore),BMTC,20618,Babusabpalya,1065,101
Bengaluru (Bangalore),BMTC,37934,Babusabpalya,59,7
Bengaluru (Bangalore),BMTC,29620,Bachahalli Gate,238,35
Bengaluru (Bangalore),BMTC,35638,Bachahalli Gate,240,36
Bengaluru (Bangalore),BMTC,38757,Bachahalli Government School,2,1
Bengaluru (Bangalore),BMTC,29622,Bachenahatti,82,13
Bengaluru (Bangalore),BMTC,35636,Bachenahatti,92,13
Bengaluru (Bangalore),BMTC,29623,Badekatte,3,1
Bengaluru (Bangalore),BMTC,35635,Badekatte,6,2
Bengaluru (Bangalore),BMTC,39699,Badesab Doddi RV PU College,1,1
Bengaluru (Bangalore),BMTC,23263,Badrapura,2,1
Bengaluru (Bangalore),BMTC,20619,Bagalagunte,816,121
Bengaluru (Bangalore),BMTC,20620,Bagalagunte,835,114
Bengaluru (Bangalore),BMTC,21698,Bagalur,44,10
Bengaluru (Bangalore),BMTC,21699,Bagalur,397,86
Bengaluru (Bangalore),BMTC,23267,Bagalur,388,90
Bengaluru (Bangalore),BMTC,29624,Bagalur Colony,113,46
Bengaluru (Bangalore),BMTC,35634,Bagalur Colony,120,50
Bengaluru (Bangalore),BMTC,29626,Bagalur Cross,427,93
Bengaluru (Bangalore),BMTC,31858,Bagalur Cross,193,37
Bengaluru (Bangalore),BMTC,35633,Bagalur Cross,429,91
Bengaluru (Bangalore),BMTC,38375,Bagalur Cross,195,41
Bengaluru (Bangalore),BMTC,39919,Bagalur Sante/ CMR University Cross,227,43
Bengaluru (Bangalore),BMTC,39920,Bagalur Sante/ CMR University Cross,229,39
Bengaluru (Bangalore),BMTC,31859,Bagalur Santhe Circle,409,89
Bengaluru (Bangalore),BMTC,21700,Bagalur Santhe‌ Circle,400,86
Bengaluru (Bangalore),BMTC,38653,Bagluru Old police Station,170,40
Bengaluru (Bangalore),BMTC,38654,Bagluru Old police Station,188,49
Bengaluru (Bangalore),BMTC,21701,Bagmane Tech Park,28,5
Bengaluru (Bangalore),BMTC,21702,Bagmane Tech Park,39,6
Bengaluru (Bangalore),BMTC,23272,Baguru,31,12
Bengaluru (Bangalore),BMTC,23403,Baguru,27,9
Bengaluru (Bangalore),BMTC,23273,Baguru Colony,29,11
Bengaluru (Bangalore),BMTC,23404,Baguru Colony,25,8
Bengaluru (Bangalore),BMTC,39441,Bakery 1st Main Road,5,1
Bengaluru (Bangalore),BMTC,39442,Bakery 1st Main Road,6,1
Bengaluru (Bangalore),BMTC,29631,Baladimmanahalli,39,6
Bengaluru (Bangalore),BMTC,35631,Baladimmanahalli,40,6
Bengaluru (Bangalore),BMTC,35629,Balageranahalli Cross,14,4
Bengaluru (Bangalore),BMTC,29634,Balagere,17,4
