city,agency,route_id,route_short_name,direction_id,stop_sequence,stop_name
Bengaluru (Bangalore),BMTC,8287,MF-23B JHC-BELF,0,21,KG Halli Post Office
Bengaluru (Bangalore),BMTC,8287,MF-23B JHC-BELF,0,22,Kammagonda‌nahalli Bridge
Bengaluru (Bangalore),BMTC,8287,MF-23B JHC-BELF,0,23,Fathima Church
Bengaluru (Bangalore),BMTC,8287,MF-23B JHC-BELF,0,24,Gangamma Circle
Bengaluru (Bangalore),BMTC,8287,MF-23B JHC-BELF,0,25,HMT Club House
Bengaluru (Bangalore),BMTC,8287,MF-23B JHC-BELF,0,26,BEL Market 1
Bengaluru (Bangalore),BMTC,8287,MF-23B JHC-BELF,0,27,BEL Circle
Bengaluru (Bangalore),BMTC,8287,MF-23B JHC-BELF,0,28,BEL Factory
Bengaluru (Bangalore),BMTC,8287,MF-23B JHC-BELF,1,1,BEL Factory
Bengaluru (Bangalore),BMTC,8287,MF-23B JHC-BELF,1,2,BEL Circle
Bengaluru (Bangalore),BMTC,8287,MF-23B JHC-BELF,1,3,State Bank of India
Bengaluru (Bangalore),BMTC,8287,MF-23B JHC-BELF,1,4,BEL Market
Bengaluru (Bangalore),BMTC,8287,MF-23B JHC-BELF,1,5,HMT Club House
Bengaluru (Bangalore),BMTC,8287,MF-23B JHC-BELF,1,6,Gangamma Circle
Bengaluru (Bangalore),BMTC,8287,MF-23B JHC-BELF,1,7,Fathima Church
Bengaluru (Bangalore),BMTC,8287,MF-23B JHC-BELF,1,8,Kammagondanahalli Bridge
Bengaluru (Bangalore),BMTC,8287,MF-23B JHC-BELF,1,9,KG Halli Post Office
Bengaluru (Bangalore),BMTC,8287,MF-23B JHC-BELF,1,10,S R S Mathikere
Bengaluru (Bangalore),BMTC,8287,MF-23B JHC-BELF,1,11,WIMAC Junction
Bengaluru (Bangalore),BMTC,8287,MF-23B JHC-BELF,1,12,Kammagondanahalli Rama Temple
Bengaluru (Bangalore),BMTC,8287,MF-23B JHC-BELF,1,13,Abbigere Dinne
Bengaluru (Bangalore),BMTC,8287,MF-23B JHC-BELF,1,14,Abbigere Gate
Bengaluru (Bangalore),BMTC,8287,MF-23B JHC-BELF,1,15,RMG Factory
Bengaluru (Bangalore),BMTC,8287,MF-23B JHC-BELF,1,16,Kere Guddadahalli
Bengaluru (Bangalore),BMTC,8287,MF-23B JHC-BELF,1,17,Gangadhara Kalyana Mantapa
Bengaluru (Bangalore),BMTC,8287,MF-23B JHC-BELF,1,18,Dasappanapalya
Bengaluru (Bangalore),BMTC,8287,MF-23B JHC-BELF,1,19,Chikka Banavara
Bengaluru (Bangalore),BMTC,8287,MF-23B JHC-BELF,1,20,Chikkabanavara Railway Station
Bengaluru (Bangalore),BMTC,8287,MF-23B JHC-BELF,1,21,Janapriya Apartment
Bengaluru (Bangalore),BMTC,8287,MF-23B JHC-BELF,1,22,Sapthagiri Hospital
Bengaluru (Bangalore),BMTC,8287,MF-23B JHC-BELF,1,23,Sapthagiri College
Bengaluru (Bangalore),BMTC,8287,MF-23B JHC-BELF,1,24,Bone Mill
Bengaluru (Bangalore),BMTC,8287,MF-23B JHC-BELF,1,25,MEI Layout Arch
Bengaluru (Bangalore),BMTC,8287,MF-23B JHC-BELF,1,26,Bagalagunte
Bengaluru (Bangalore),BMTC,8287,MF-23B JHC-BELF,1,27,Widia School
Bengaluru (Bangalore),BMTC,8287,MF-23B JHC-BELF,1,28,8th Mile Dasarahalli
Bengaluru (Bangalore),BMTC,8287,MF-23B JHC-BELF,1,29,T Dasarahalli
Bengaluru (Bangalore),BMTC,8287,MF-23B JHC-BELF,1,30,Jalahalli Cross
Bengaluru (Bangalore),BMTC,8289,CALLBUS-7,1,1,Shanthinagara Bus Station - Platform 2
Bengaluru (Bangalore),BMTC,8289,CALLBUS-7,1,2,KH Road
Bengaluru (Bangalore),BMTC,8289,CALLBUS-7,1,3,Pallavi Talkies
Bengaluru (Bangalore),BMTC,8289,CALLBUS-7,1,4,Mysore Bank
Bengaluru (Bangalore),BMTC,8289,CALLBUS-7,1,5,Kempegowda Bus Station
Bengaluru (Bangalore),BMTC,8289,CALLBUS-7,1,6,Ananda Rao Circle
Bengaluru (Bangalore),BMTC,8289,CALLBUS-7,1,7,Swastik Sheshadripuram College
Bengaluru (Bangalore),BMTC,8289,CALLBUS-7,1,8,Central
Bengaluru (Bangalore),BMTC,8289,CALLBUS-7,1,9,Malleshwara Circle
Bengaluru (Bangalore),BMTC,8289,CALLBUS-7,1,10,Malleshwara 8th Cross (Sampige Road)
Bengaluru (Bangalore),BMTC,8289,CALLBUS-7,1,11,Malleshwaram11th Cross
Bengaluru (Bangalore),BMTC,8289,CALLBUS-7,1,12,Malleshwaram 15th Cross
Bengaluru (Bangalore),BMTC,8289,CALLBUS-7,1,13,Malleshwaram 18th Cross
Bengaluru (Bangalore),BMTC,8289,CALLBUS-7,1,14,Tata Institute
Bengaluru (Bangalore),BMTC,8289,CALLBUS-7,1,15,Yeshawanthapura Circle
Bengaluru (Bangalore),BMTC,8289,CALLBUS-7,1,16,Yeshawanthapura Tollgate
Bengaluru (Bangalore),BMTC,8289,CALLBUS-7,1,17,Yeshawanthapura Ayyappa Temple
Bengaluru (Bangalore),BMTC,8289,CALLBUS-7,1,18,Diwanarapalya
Bengaluru (Bangalore),BMTC,8289,CALLBUS-7,1,19,MS Ramaiah College
Bengaluru (Bangalore),BMTC,8289,CALLBUS-7,1,20,Mathikere
Bengaluru (Bangalore),BMTC,8289,CALLBUS-7,1,21,Gokula
Bengaluru (Bangalore),BMTC,8289,CALLBUS-7,1,22,BEL Circle
Bengaluru (Bangalore),BMTC,8289,CALLBUS-7,1,23,BEL Hospital
Bengaluru (Bangalore),BMTC,8289,CALLBUS-7,1,24,Nagaland Circle
Bengaluru (Bangalore),BMTC,8289,CALLBUS-7,1,25,Dodda Bommasandra Arch
Bengaluru (Bangalore),BMTC,8289,CALLBUS-7,1,26,Dodda Bommasandra
Bengaluru (Bangalore),BMTC,8289,CALLBUS-7,1,27,Chamundeshwari Layout
Bengaluru (Bangalore),BMTC,8289,CALLBUS-7,1,28,Nanjappa Circle
Bengaluru (Bangalore),BMTC,8289,CALLBUS-7,1,29,Vidyaranyapura 1st Block
Bengaluru (Bangalore),BMTC,8289,CALLBUS-7,1,30,Canara Bank Vidyaranyapura
Bengaluru (Bangalore),BMTC,8289,CALLBUS-7,1,31,Vidyaranyapura 3rd Block
Bengaluru (Bangalore),BMTC,8289,CALLBUS-7,1,32,Lakshmi Venkateshwara Temple
Bengaluru (Bangalore),BMTC,8289,CALLBUS-7,1,33,Vidyaranyapura Post Office
Bengaluru (Bangalore),BMTC,8289,CALLBUS-7,1,34,Echalamara Vidyaranyapura
Bengaluru (Bangalore),BMTC,8289,CALLBUS-7,1,35,Durga Parameshwari Temple
Bengaluru (Bangalore),BMTC,8289,CALLBUS-7,1,36,Vidyaranyapura
Bengaluru (Bangalore),BMTC,8289,CALLBUS-7,1,37,Jalli Machine
Bengaluru (Bangalore),BMTC,8289,CALLBUS-7,1,38,Depot-45 Gate
Bengaluru (Bangalore),BMTC,8289,CALLBUS-7,0,1,Depot-45 Gate
Bengaluru (Bangalore),BMTC,8289,CALLBUS-7,0,2,Shanthinagara Bus Station - Platform 2
Bengaluru (Bangalore),BMTC,8290,243-L SBS-VSD-KBS-LDH,0,1,Shivajinagara Bus Station
Bengaluru (Bangalore),BMTC,8290,243-L SBS-VSD-KBS-LDH,0,2,Indian Express
Bengaluru (Bangalore),BMTC,8290,243-L SBS-VSD-KBS-LDH,0,3,GPO
Bengaluru (Bangalore),BMTC,8290,243-L SBS-VSD-KBS-LDH,0,4,Vidhana Soudha Karnataka High Court
Bengaluru (Bangalore),BMTC,8290,243-L SBS-VSD-KBS-LDH,0,5,MS Building
Bengaluru (Bangalore),BMTC,8290,243-L SBS-VSD-KBS-LDH,0,6,Maharani College
Bengaluru (Bangalore),BMTC,8290,243-L SBS-VSD-KBS-LDH,0,7,Cauvery Bhavana
Bengaluru (Bangalore),BMTC,8290,243-L SBS-VSD-KBS-LDH,0,8,Kempegowda Bus Station
Bengaluru (Bangalore),BMTC,8290,243-L SBS-VSD-KBS-LDH,0,9,Okalipura
Bengaluru (Bangalore),BMTC,8290,243-L SBS-VSD-KBS-LDH,0,10,Minerva Mill
Bengaluru (Bangalore),BMTC,8290,243-L SBS-VSD-KBS-LDH,0,11,Magadi Road 1st Cross
Bengaluru (Bangalore),BMTC,8290,243-L SBS-VSD-KBS-LDH,0,12,Magadi Road 5th Cross
Bengaluru (Bangalore),BMTC,8290,243-L SBS-VSD-KBS-LDH,0,13,Magadi Road 10th Cross
Bengaluru (Bangalore),BMTC,8290,243-L SBS-VSD-KBS-LDH,0,14,Magadi Road Metro Station
Bengaluru (Bangalore),BMTC,8290,243-L SBS-VSD-KBS-LDH,0,15,Prasanna Theatre
Bengaluru (Bangalore),BMTC,8290,243-L SBS-VSD-KBS-LDH,0,16,Magadi Road Tollgate
Bengaluru (Bangalore),BMTC,8290,243-L SBS-VSD-KBS-LDH,0,17,Agrahara Dasarahalli
Bengaluru (Bangalore),BMTC,8290,243-L SBS-VSD-KBS-LDH,0,18,KHB Colony
Bengaluru (Bangalore),BMTC,8290,243-L SBS-VSD-KBS-LDH,0,19,Kamakshipalya
Bengaluru (Bangalore),BMTC,8290,243-L SBS-VSD-KBS-LDH,0,20,Summanahalli
Bengaluru (Bangalore),BMTC,8290,243-L SBS-VSD-KBS-LDH,0,21,Kottigepalya
Bengaluru (Bangalore),BMTC,8290,243-L SBS-VSD-KBS-LDH,0,22,Lakshmi Institution
Bengaluru (Bangalore),BMTC,8290,243-L SBS-VSD-KBS-LDH,0,23,Sunkadakatte
Bengaluru (Bangalore),BMTC,8290,243-L SBS-VSD-KBS-LDH,0,24,Janapriya Apartment
Bengaluru (Bangalore),BMTC,8290,243-L SBS-VSD-KBS-LDH,0,25,Herohalli Cross
Bengaluru (Bangalore),BMTC,8290,243-L SBS-VSD-KBS-LDH,0,26,Herohalli Sunkadakatte
Bengaluru (Bangalore),BMTC,8290,243-L SBS-VSD-KBS-LDH,0,27,Venkateshwara Layout
Bengaluru (Bangalore),BMTC,8290,243-L SBS-VSD-KBS-LDH,0,28,Syndicate Bank Layout
Bengaluru (Bangalore),BMTC,8290,243-L SBS-VSD-KBS-LDH,0,29,Lingadeeranahalli Arch
Bengaluru (Bangalore),BMTC,8290,243-L SBS-VSD-KBS-LDH,0,30,Lingadeeranahalli
Bengaluru (Bangalore),BMTC,8290,243-L SBS-VSD-KBS-LDH,1,1,Lingadeeranahalli
Bengaluru (Bangalore),BMTC,8290,243-L SBS-VSD-KBS-LDH,1,2,Lingadeeranahalli Arch
Bengaluru (Bangalore),BMTC,8290,243-L SBS-VSD-KBS-LDH,1,3,Syndicate Bank Layout
Bengaluru (Bangalore),BMTC,8290,243-L SBS-VSD-KBS-LDH,1,4,Venkateshwara Layout
Bengaluru (Bangalore),BMTC,8290,243-L SBS-VSD-KBS-LDH,1,5,Herohalli Sunkadakatte
Bengaluru (Bangalore),BMTC,8290,243-L SBS-VSD-KBS-LDH,1,6,Herohalli Cross
Bengaluru (Bangalore),BMTC,8290,243-L SBS-VSD-KBS-LDH,1,7,Janapriya Apartment
Bengaluru (Bangalore),BMTC,8290,243-L SBS-VSD-KBS-LDH,1,8,Sunkadakatte
Bengaluru (Bangalore),BMTC,8290,243-L SBS-VSD-KBS-LDH,1,9,Kottigepalya
Bengaluru (Bangalore),BMTC,8290,243-L SBS-VSD-KBS-LDH,1,10,Summanahalli
Bengaluru (Bangalore),BMTC,8290,243-L SBS-VSD-KBS-LDH,1,11,Kamakshipalya
Bengaluru (Bangalore),BMTC,8290,243-L SBS-VSD-KBS-LDH,1,12,KHB Colony
Bengaluru (Bangalore),BMTC,8290,243-L SBS-VSD-KBS-LDH,1,13,Raheja Apartment
Bengaluru (Bangalore),BMTC,8290,243-L SBS-VSD-KBS-LDH,1,14,Agrahara Dasarahalli
Bengaluru (Bangalore),BMTC,8290,243-L SBS-VSD-KBS-LDH,1,15,Magadi Road TollGate
Bengaluru (Bangalore),BMTC,8290,243-L SBS-VSD-KBS-LDH,1,16,Prasanna Theatre
Bengaluru (Bangalore),BMTC,8290,243-L SBS-VSD-KBS-LDH,1,17,Magadi Road Metro Station
Bengaluru (Bangalore),BMTC,8290,243-L SBS-VSD-KBS-LDH,1,18,Magadi Road 10th Cross
Bengaluru (Bangalore),BMTC,8290,243-L SBS-VSD-KBS-LDH,1,19,Magadi Road 5th Cross
Bengaluru (Bangalore),BMTC,8290,243-L SBS-VSD-KBS-LDH,1,20,Magadi Road 1st Cross
Bengaluru (Bangalore),BMTC,8290,243-L SBS-VSD-KBS-LDH,1,21,Minerva Mill
Bengaluru (Bangalore),BMTC,8290,243-L SBS-VSD-KBS-LDH,1,22,Okalipura
Bengaluru (Bangalore),BMTC,8290,243-L SBS-VSD-KBS-LDH,1,23,Kodays Circle
Bengaluru (Bangalore),BMTC,8290,243-L SBS-VSD-KBS-LDH,1,24,Maharani College
Bengaluru (Bangalore),BMTC,8290,243-L SBS-VSD-KBS-LDH,1,25,Vidhana Soudha Karnataka High Court
Bengaluru (Bangalore),BMTC,8290,243-L SBS-VSD-KBS-LDH,1,26,Indian Express
Bengaluru (Bangalore),BMTC,8290,243-L SBS-VSD-KBS-LDH,1,27,Shivajinagara Bus Station
Bengaluru (Bangalore),BMTC,8291,258-T,0,1,Kempegowda Bus Station
Bengaluru (Bangalore),BMTC,8291,258-T,0,2,Ananda Rao Circle
Bengaluru (Bangalore),BMTC,8291,258-T,0,3,Central
Bengaluru (Bangalore),BMTC,8291,258-T,0,4,Malleshwara Circle
Bengaluru (Bangalore),BMTC,8291,258-T,0,5,Malleshwara 8th Cross (Sampige Road)
Bengaluru (Bangalore),BMTC,8291,258-T,0,6,Malleshwaram11th Cross
Bengaluru (Bangalore),BMTC,8291,258-T,0,7,Malleshwaram 15th Cross
Bengaluru (Bangalore),BMTC,8291,258-T,0,8,Malleshwaram 18th Cross
Bengaluru (Bangalore),BMTC,8291,258-T,0,9,Tata Institute
Bengaluru (Bangalore),BMTC,8291,258-T,0,10,Yeshawanthapura Bus Station
Bengaluru (Bangalore),BMTC,8291,258-T,0,11,Govardhan Talkies
Bengaluru (Bangalore),BMTC,8291,258-T,0,12,RMC Yard (Yeshawanthapura New Railway Station)
Bengaluru (Bangalore),BMTC,8291,258-T,0,13,MEI Factory
Bengaluru (Bangalore),BMTC,8291,258-T,0,14,Goraguntepalya
Bengaluru (Bangalore),BMTC,8291,258-T,0,15,CMTI
Bengaluru (Bangalore),BMTC,8291,258-T,0,16,SRS Peenya
Bengaluru (Bangalore),BMTC,8291,258-T,0,17,Peenya Industry Metro Station
Bengaluru (Bangalore),BMTC,8291,258-T,0,18,Jalahalli Cross
Bengaluru (Bangalore),BMTC,8291,258-T,0,19,T Dasarahalli
Bengaluru (Bangalore),BMTC,8291,258-T,0,20,8th Mile Dasarahalli
Bengaluru (Bangalore),BMTC,8291,258-T,0,21,Deepak Factory
Bengaluru (Bangalore),BMTC,8291,258-T,0,22,Nagasandra Metro Station
Bengaluru (Bangalore),BMTC,8291,258-T,0,23,Widia Factory
Bengaluru (Bangalore),BMTC,8291,258-T,0,24,Marison Factory
Bengaluru (Bangalore),BMTC,8291,258-T,0,25,Chikkabidarakallu
Bengaluru (Bangalore),BMTC,8291,258-T,0,26,Jindal
Bengaluru (Bangalore),BMTC,8291,258-T,0,27,Anchepalya
Bengaluru (Bangalore),BMTC,8291,258-T,0,28,Madavara
Bengaluru (Bangalore),BMTC,8291,258-T,0,29,TCI
Bengaluru (Bangalore),BMTC,8291,258-T,0,30,Madanayakanahalli
Bengaluru (Bangalore),BMTC,8291,258-T,0,31,Makali
Bengaluru (Bangalore),BMTC,8291,258-T,0,32,Adakimaranahalli
Bengaluru (Bangalore),BMTC,8291,258-T,0,33,Ravuthanahalli Cross
Bengaluru (Bangalore),BMTC,8291,258-T,0,34,Dasanapura
Bengaluru (Bangalore),BMTC,8291,258-T,0,35,Devannanapalya
Bengaluru (Bangalore),BMTC,8291,258-T,0,36,Arishinakunte
Bengaluru (Bangalore),BMTC,8291,258-T,0,37,Vishwa Shanti Ashrama
Bengaluru (Bangalore),BMTC,8291,258-T,0,38,Binnamangala
Bengaluru (Bangalore),BMTC,8291,258-T,0,39,Nursery Nelamangala
Bengaluru (Bangalore),BMTC,8291,258-T,0,40,Weavers Colony Nelamangala
Bengaluru (Bangalore),BMTC,8291,258-T,0,41,TB Nelamangala
Bengaluru (Bangalore),BMTC,8291,258-T,0,42,Anjaneya Temple Nelamangala
Bengaluru (Bangalore),BMTC,8291,258-T,0,43,Nelamangala Bus Station
Bengaluru (Bangalore),BMTC,8291,258-T,0,44,Nelamangala Hunasemara
Bengaluru (Bangalore),BMTC,8291,258-T,0,45,Basavanahalli Cross
Bengaluru (Bangalore),BMTC,8291,258-T,0,46,Renuka Nagara
Bengaluru (Bangalore),BMTC,8291,258-T,0,47,Basavanahalli
Bengaluru (Bangalore),BMTC,8291,258-T,0,48,Islampura Cross
Bengaluru (Bangalore),BMTC,8291,258-T,0,49,A G Export Garments Nelamangala
Bengaluru (Bangalore),BMTC,8291,258-T,0,50,Mylanahalli Bare
Bengaluru (Bangalore),BMTC,8291,258-T,0,51,KG Srinivasapura Cross
Bengaluru (Bangalore),BMTC,8291,258-T,0,52,Mylanahalli Cross
Bengaluru (Bangalore),BMTC,8291,258-T,0,53,Makali Cross Madhure Road
Bengaluru (Bangalore),BMTC,8291,258-T,0,54,Hyadalu
Bengaluru (Bangalore),BMTC,8291,258-T,0,55,Gollahalli
Bengaluru (Bangalore),BMTC,8291,258-T,0,56,Arch Railway Gollahalli
Bengaluru (Bangalore),BMTC,8291,258-T,0,57,Railway Gate Gollahalli
Bengaluru (Bangalore),BMTC,8291,258-T,0,58,Guttepalya
Bengaluru (Bangalore),BMTC,8291,258-T,0,59,Kannamangala Gate
Bengaluru (Bangalore),BMTC,8291,258-T,0,60,Kannamangala Madhure
Bengaluru (Bangalore),BMTC,8291,258-T,0,61,Halenahalli Purushanahalli
Bengaluru (Bangalore),BMTC,8291,258-T,0,62,Purushanahalli
Bengaluru (Bangalore),BMTC,8291,258-T,0,63,Ambalagere
Bengaluru (Bangalore),BMTC,8291,258-T,0,64,Ainahalli
Bengaluru (Bangalore),BMTC,8291,258-T,0,65,Kasaghatta
Bengaluru (Bangalore),BMTC,8291,258-T,0,66,Kattihosahalli
Bengaluru (Bangalore),BMTC,8291,258-T,1,1,Kattihosahalli
Bengaluru (Bangalore),BMTC,8291,258-T,1,2,Kasaghatta
Bengaluru (Bangalore),BMTC,8291,258-T,1,3,Ainahalli
Bengaluru (Bangalore),BMTC,8291,258-T,1,4,Ambalagere
Bengaluru (Bangalore),BMTC,8291,258-T,1,5,Purushanahalli
Bengaluru (Bangalore),BMTC,8291,258-T,1,6,Halenahalli Purushanahalli
Bengaluru (Bangalore),BMTC,8291,258-T,1,7,Kannamangala Madhure
Bengaluru (Bangalore),BMTC,8291,258-T,1,8,Kannamangala Gate
Bengaluru (Bangalore),BMTC,8291,258-T,1,9,Guttepalya
Bengaluru (Bangalore),BMTC,8291,258-T,1,10,Railway Gate Gollahalli
Bengaluru (Bangalore),BMTC,8291,258-T,1,11,Arch Railway Gollahalli
Bengaluru (Bangalore),BMTC,8291,258-T,1,12,Gollahalli
Bengaluru (Bangalore),BMTC,8291,258-T,1,13,Hyadalu
Bengaluru (Bangalore),BMTC,8291,258-T,1,14,Makali Cross Madhure Road
Bengaluru (Bangalore),BMTC,8291,258-T,1,15,Mylanahalli Cross
Bengaluru (Bangalore),BMTC,8291,258-T,1,16,KG Srinivasapura Cross
Bengaluru (Bangalore),BMTC,8291,258-T,1,17,Mylanahalli Bare
Bengaluru (Bangalore),BMTC,8291,258-T,1,18,A G Export Garments Nelamangala
Bengaluru (Bangalore),BMTC,8291,258-T,1,19,Islampura Cross
Bengaluru (Bangalore),BMTC,8291,258-T,1,20,Basavanahalli
Bengaluru (Bangalore),BMTC,8291,258-T,1,21,Renuka Nagara
Bengaluru (Bangalore),BMTC,8291,258-T,1,22,Basavanahalli Cross
Bengaluru (Bangalore),BMTC,8291,258-T,1,23,Nelamangala Hunasemara
Bengaluru (Bangalore),BMTC,8291,258-T,1,24,Nelamangala Bus Station
Bengaluru (Bangalore),BMTC,8291,258-T,1,25,Anjaneya Temple Nelamangala
Bengaluru (Bangalore),BMTC,8291,258-T,1,26,TB Nelamangala
Bengaluru (Bangalore),BMTC,8291,258-T,1,27,Weavers Colony Nelamangala
Bengaluru (Bangalore),BMTC,8291,258-T,1,28,Nursery Nelamangala
Bengaluru (Bangalore),BMTC,8291,258-T,1,29,Binnamangala
Bengaluru (Bangalore),BMTC,8291,258-T,1,30,Vishwa Shanti Ashrama
Bengaluru (Bangalore),BMTC,8291,258-T,1,31,Arishinakunte
Bengaluru (Bangalore),BMTC,8291,258-T,1,32,Devannanapalya
Bengaluru (Bangalore),BMTC,8291,258-T,1,33,Dasanapura
Bengaluru (Bangalore),BMTC,8291,258-T,1,34,Ravuthanahalli Cross
Bengaluru (Bangalore),BMTC,8291,258-T,1,35,Adakimaranahalli
Bengaluru (Bangalore),BMTC,8291,258-T,1,36,Makali
Bengaluru (Bangalore),BMTC,8291,258-T,1,37,Madanayakanahalli
Bengaluru (Bangalore),BMTC,8291,258-T,1,38,TCI
Bengaluru (Bangalore),BMTC,8291,258-T,1,39,NICE Road Madavara
Bengaluru (Bangalore),BMTC,8291,258-T,1,40,Anchepalya
Bengaluru (Bangalore),BMTC,8291,258-T,1,41,Jindal
Bengaluru (Bangalore),BMTC,8291,258-T,1,42,Chikkabidarakallu
Bengaluru (Bangalore),BMTC,8291,258-T,1,43,Marison Factory
Bengaluru (Bangalore),BMTC,8291,258-T,1,44,Manjunathanagara Metro Station
Bengaluru (Bangalore),BMTC,8291,258-T,1,45,Widia Factory
Bengaluru (Bangalore),BMTC,8291,258-T,1,46,Deepak Factory
Bengaluru (Bangalore),BMTC,8291,258-T,1,47,8th Mile Dasarahalli
Bengaluru (Bangalore),BMTC,8291,258-T,1,48,T Dasarahalli
Bengaluru (Bangalore),BMTC,8291,258-T,1,49,Jalahalli Cross
Bengaluru (Bangalore),BMTC,8291,258-T,1,50,Peenya Industry Metro Station
Bengaluru (Bangalore),BMTC,8291,258-T,1,51,SRS Peenya
Bengaluru (Bangalore),BMTC,8291,258-T,1,52,Peenya Metro Station
Bengaluru (Bangalore),BMTC,8291,258-T,1,53,CMTI
Bengaluru (Bangalore),BMTC,8291,258-T,1,54,Goraguntepalya
Bengaluru (Bangalore),BMTC,8291,258-T,1,55,MEI Factory
Bengaluru (Bangalore),BMTC,8291,258-T,1,56,RMC Yard (Yeshawanthapura New Railway Station)
Bengaluru (Bangalore),BMTC,8291,258-T,1,57,Govardhan Talkies
Bengaluru (Bangalore),BMTC,8291,258-T,1,58,Yeshawanthapura Bus Station
Bengaluru (Bangalore),BMTC,8291,258-T,1,59,Tata Institute
Bengaluru (Bangalore),BMTC,8291,258-T,1,60,Malleshwaram 18th Cross
Bengaluru (Bangalore),BMTC,8291,258-T,1,61,Malleshwaram 13th Cross
Bengaluru (Bangalore),BMTC,8291,258-T,1,62,Malleshwaram 11th Cross
Bengaluru (Bangalore),BMTC,8291,258-T,1,63,Malleshwara 8th Cross
Bengaluru (Bangalore),BMTC,8291,258-T,1,64,Malleshwara Circle
Bengaluru (Bangalore),BMTC,8291,258-T,1,65,Link Road
Bengaluru (Bangalore),BMTC,8291,258-T,1,66,Central
Bengaluru (Bangalore),BMTC,8291,258-T,1,67,Kempegowda Bus Station
Bengaluru (Bangalore),BMTC,8294,D38G-CKTM,0,1,Depot-38 Gate
Bengaluru (Bangalore),BMTC,8294,D38G-CKTM,0,2,Sumuka Layout
Bengaluru (Bangalore),BMTC,8294,D38G-CKTM,0,3,Chikka Nagamangala Gate
Bengaluru (Bangalore),BMTC,8294,D38G-CKTM,0,4,Huskur
Bengaluru (Bangalore),BMTC,8294,D38G-CKTM,0,5,Chinthala Madivala Cross
Bengaluru (Bangalore),BMTC,8294,D38G-CKTM,0,6,Kaggalipura
Bengaluru (Bangalore),BMTC,8294,D38G-CKTM,0,7,Muttanalluru Gate
Bengaluru (Bangalore),BMTC,8294,D38G-CKTM,0,8,Gopasandra Gate
Bengaluru (Bangalore),BMTC,8294,D38G-CKTM,0,9,Gopasandra
Bengaluru (Bangalore),BMTC,8294,D38G-CKTM,0,10,Chikka Thimmasandra Colony
Bengaluru (Bangalore),BMTC,8294,D38G-CKTM,0,11,Chikka Thimmasandra
Bengaluru (Bangalore),BMTC,8294,D38G-CKTM,1,1,Chikka Thimmasandra
Bengaluru (Bangalore),BMTC,8294,D38G-CKTM,1,2,Chikka Thimmasandra Colony
Bengaluru (Bangalore),BMTC,8294,D38G-CKTM,1,3,Gopasandra
Bengaluru (Bangalore),BMTC,8294,D38G-CKTM,1,4,Gopasandra Gate
Bengaluru (Bangalore),BMTC,8294,D38G-CKTM,1,5,Muttanalluru Gate
Bengaluru (Bangalore),BMTC,8294,D38G-CKTM,1,6,Kaggalipura
Bengaluru (Bangalore),BMTC,8294,D38G-CKTM,1,7,Chinthala Madivala Cross
Bengaluru (Bangalore),BMTC,8294,D38G-CKTM,1,8,Huskur
Bengaluru (Bangalore),BMTC,8294,D38G-CKTM,1,9,Chikka Nagamangala Gate
Bengaluru (Bangalore),BMTC,8294,D38G-CKTM,1,10,Sumuka Layout
Bengaluru (Bangalore),BMTC,8294,D38G-CKTM,1,11,Depot-38 Gate
Bengaluru (Bangalore),BMTC,8295,365-DB,0,1,Kempegowda Bus Station
Bengaluru (Bangalore),BMTC,8295,365-DB,0,2,Maharani College
Bengaluru (Bangalore),BMTC,8295,365-DB,0,3,KR Circle
Bengaluru (Bangalore),BMTC,8295,365-DB,0,4,St Marthas Hospital
Bengaluru (Bangalore),BMTC,8295,365-DB,0,5,Corporation
Bengaluru (Bangalore),BMTC,8295,365-DB,0,6,Subbaiah Circle
Bengaluru (Bangalore),BMTC,8295,365-DB,0,7,KH Road
Bengaluru (Bangalore),BMTC,8295,365-DB,0,8,Shanthinagara Bus Station - Platform 8
Bengaluru (Bangalore),BMTC,8295,365-DB,0,9,Wilson Garden Police Station
Bengaluru (Bangalore),BMTC,8295,365-DB,0,10,Wilson Garden 12th Cross
Bengaluru (Bangalore),BMTC,8295,365-DB,0,11,Lakkasandra
Bengaluru (Bangalore),BMTC,8295,365-DB,0,12,Nimhans Hospital
Bengaluru (Bangalore),BMTC,8295,365-DB,0,13,Bengaluru Dairy Circle
Bengaluru (Bangalore),BMTC,8295,365-DB,0,14,Ananda Ashrama (BG Rd)
Bengaluru (Bangalore),BMTC,8295,365-DB,0,15,Jalabhavan
Bengaluru (Bangalore),BMTC,8295,365-DB,0,16,Gurappanapalya
Bengaluru (Bangalore),BMTC,8295,365-DB,0,17,MICO Layout Checkpost Gopalan mall
Bengaluru (Bangalore),BMTC,8295,365-DB,0,18,JP Nagara 3rd Phase
Bengaluru (Bangalore),BMTC,8295,365-DB,0,19,Bilekahalli
Bengaluru (Bangalore),BMTC,8295,365-DB,0,20,Apollo Hospital
Bengaluru (Bangalore),BMTC,8295,365-DB,0,21,HSBC
Bengaluru (Bangalore),BMTC,8295,365-DB,0,22,Arakere Gate
Bengaluru (Bangalore),BMTC,8295,365-DB,0,23,BPL
Bengaluru (Bangalore),BMTC,8295,365-DB,0,24,Hulimavu Gate
Bengaluru (Bangalore),BMTC,8295,365-DB,0,25,Meenakshi Temple
Bengaluru (Bangalore),BMTC,8295,365-DB,0,26,Loyola School
